id;id_ex;siret;rup_mi;gestion;date_creat;date_decla;date_publi;date_disso;nature;groupement;titre;titre_court;objet;objet_social1;objet_social2;adrs_complement;adrs_numvoie;adrs_repetition;adrs_typevoie;adrs_libvoie;adrs_distrib;adrs_codeinsee;adrs_codepostal;adrs_libcommune;adrg_declarant;adrg_complemid;adrg_complemgeo;adrg_libvoie;adrg_distrib;adrg_codepostal;adrg_achemine;adrg_pays;dir_civilite;siteweb;publiweb;observation;position;maj_time
"W9S1003431";"328";"";"";"9S1P";"2006-12-12";"2022-06-21";"2007-01-27";"0001-01-01";"D";"S";"AMICALE DU PERSONNEL DE LA POLICE AUX FRONTIÈRES DE SAINT-PIERRE-ET-MIQUELON";"AMICALE DU PERSONNEL DE LA POLICE A...";"créer et resserrer les liens de sympathie qui doivent unir les fonctionnaires du personnel de la police aux frontières et développer l'esprit de solidarité parmi ses membres ; entretenir entre tous les membres des sentiments d'amitié et de bonne camaraderie ; participer aux uvres de bienfaisance de la police nationale et suppléer le ministère de l'intérieur dans la mise en place des uvres sociales après des membres de l'amicale (notamment : dons à l'orphelinat de la police)...";"014000";"000000";"2e Étage";"6";"";"PL";"du Lieutenant Colonel Pigeaud";"4205";"97502";"97500";"Saint-Pierre";"";"2E ÉTAGE";"";"6 PLACE DU LIEUTENANT COLONEL PIGEAUD";"4205";"97500";"ST PIERRE";"FRANCE";"SF";"";"1";"";"A";"2022-12-20 20:00:06"
"W9S1003432";"327";"";"";"9S1P";"2006-03-24";"2006-03-24";"2006-05-06";"0001-01-01";"D";"S";"AMIPOSTE DE SAINT-PIERRE-ET-MIQUELON";"AMIPOSTE DE SAINT-PIERRE-ET-MIQUELON";"assurer une aide morale et matérielle sous toutes formes et tous motifs aux adhérents";"019000";"000000";"Quai Mimosa";"";"";"";"";"BP 4000_";"97502";"97500";"Saint-Pierre";"";"Quai Mimosa";"";"";"BP 4000";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-04 20:00:13"
"W9S1003433";"326";"";"";"9S1P";"2006-04-14";"2006-04-14";"2006-06-03";"0001-01-01";"D";"S";"AMICALE DES PERSONNELS DU MINISTÈRE DE LA JUSTICE DE SAINT-PIERRE-ET-MIQUELON";"AMICALE DES PERSONNELS DU MINISTÈRE...";"entretenir entre tous les membres du personnel des sentiments d'amitié et de bonne camaraderie ; organiser et/ou faciliter des loisirs, manifestations culturelles et sportives ;  venir en aide moralement et matériellement dans la mesure des possibilités, aux agents en activités ou en retraite";"019000";"000000";"Palais de justice de Saint-Pierre";"14";"";"RUE";"Emile-Sasco";"BP 4215_";"97502";"97500";"Saint-Pierre";"";"Palais de justice de Saint-Pierre";"";"14  rue Emile-Sasco";"BP 4215";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-04 20:00:13"
"W9S1003434";"325";"";"";"9S1P";"2010-11-09";"2010-11-09";"2010-12-11";"0001-01-01";"D";"S";"AMICALE JEUNESSE ET SPORTS";"AMICALE JEUNESSE ET SPORTS";"entretenir des sentiments d'amitiés et de bonne camaraderies entre tous les membres du personnel ; organiser des loisirs, manifestations pour les adhérents et leur familles, venir en aide moralement et matériellement, dans la mesure des possibilités, aux agents en activités ou en retraite";"019000";"000000";"";"19";"";"RUE";"Maître-Georges Léfèvre";"BP 4305_";"97502";"97500";"Saint-Pierre";"";"";"";"19  rue Maître-Georges Léfèvre";"BP 4305";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-04 17:52:43"
"W9S1003435";"323";"";"";"9S1P";"1999-07-22";"1999-07-22";"1999-08-28";"0001-01-01";"D";"S";"PARENTS DÉLEVÉS DE L'ARCHIPEL";"PARENTS DÉLEVÉS DE L'ARCHIPEL";"instaurer le dialogue, faciliter les échanges d'opinions et prendre position sur les sujets éducatifs et culturels ayant un rapport avec l'éducation nationale de Saint-Pierre-et-Miquelon";"015000";"000000";"";"23 bis";"";"";"Maréchal-Foch";"_";"97502";"97500";"Saint-Pierre";"";"";"";"23 bis   Maréchal-Foch";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-04 18:10:32"
"W9S1003436";"322";"";"";"9S1P";"2005-11-16";"2005-11-16";"2005-12-10";"0001-01-01";"D";"S";"ASSOCIATION DES TERMINALES BAC PRO SECRETERIAT";"ASSOCIATION DES TERMINALES BAC PRO ...";"constitution de fond adin d'aider au financement d'un stage hors archipel";"015000";"000000";"";"6";"";"RUE";"Déminiac";"BP 1904_";"97502";"97500";"Saint-Pierre";"";"";"";"6  rue Déminiac";"BP 1904";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-04 18:28:02"
"W9S1003437";"321";"";"";"9S1P";"2006-10-19";"2006-10-19";"2006-11-25";"0001-01-01";"D";"S";"ASSOCIATION COQUELICOT";"ASSOCIATION COQUELICOT";"favoriser les contacts avec les enfants, les personnes âgées, les handicapés et les malades ; animer des activités de loisirs ; contribuer au développement et à l'éducation de lenfant, au maintien et à la restauration de lautonomie des personnes";"021000";"000000";"Lycée professionnel";"";"";"RUE";"Marcel Bonin";"BP 4238_";"97502";"97500";"Saint-Pierre";"";"Lycée professionnel";"";"rue Marcel Bonin";"BP 4238";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-04 20:00:13"
"W9S1003438";"313";"";"";"9S1P";"1986-06-11";"1986-06-11";"1986-07-30";"0001-01-01";"D";"S";"S.P.M AVENIR";"S.P.M AVENIR";"défense des intérêts de Saint-Pierre-et-Miquelon et recherche des moyens propres à assurer leur avenir économique et social";"019000";"000000";"";"1";"";"RUE";"Maître-Georges Léfèvre";"_";"97502";"97500";"Saint-Pierre";"";"";"";"1  rue Maître-Georges Léfèvre";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 19:56:29"
"W9S1003439";"318";"";"";"9S1P";"2002-01-21";"2002-01-21";"2002-03-09";"0001-01-01";"D";"S";"S.P.M 2000";"S.P.M 2000";"défense des intérêt de l'archipel de Saint-Pierre-et-Miquelon, recherche des moyens propres à assurer l'avenir économique et social de cet archipel";"036000";"000000";"";"3";"";"RUE";"Ducoué-dic";"_";"97502";"97500";"Saint-Pierre";"";"";"";"3  rue Ducoué-dic";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-04 20:00:13"
"W9S1003440";"316";"";"";"9S1P";"1995-02-09";"1995-02-09";"1995-03-15";"0001-01-01";"D";"S";"ASSOCIATION D'AIDE AUX FRAIS DE TRANSPORT";"ASSOCIATION D'AIDE AUX FRAIS DE TR...";"faciliter les départ en formation  en métropole ou à l'étranger par l'avance des frais de transport";"030000";"000000";"Conseil Général";"";"";"PL";"De l'égise";"_";"97502";"97500";"Saint-Pierre";"";"Conseil Général";"";"place De l'égise";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-04 20:00:13"
"W9S1003441";"311";"";"";"9S1P";"1981-05-02";"1981-05-02";"1981-06-02";"0001-01-01";"D";"S";"ASSOCIATION DES PHOTOGRAPHES AMATEUR DES ILES DE SAINT-PIERRE-ET-MIQUELON";"ASSOCIATION DES PHOTOGRAPHES AMATEU...";"pratiquer en commun la photographie, prendre part à des manifestations culturelles ou des expositions et permettre à ses adhérents de se procurer aux conditions les meilleures tous produits se rapportant à la photographie";"006000";"000000";"";"14";"";"RUE";"P.Lebailly";"_";"97502";"97500";"Saint-Pierre";"";"";"";"14  rue P.Lebailly";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003442";"310";"";"";"9S1P";"1986-09-19";"1986-09-19";"1986-10-22";"0001-01-01";"D";"S";"SAINT-PIERRE-ET-MIQUELON DÉVELOPPEMENT";"SAINT-PIERRE-ET-MIQUELON DÉVELOPPEMENT";"développer économique de l'archipel, par des actions d'initiation des jeunes à ce sport et la préparation au volley-ball de compétition";"007000";"000000";"Conseil Général";"";"";"PL";"De l'égise";"_";"97502";"97500";"Saint-Pierre";"";"Conseil Général";"";"place De l'égise";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003443";"309";"";"";"9S1P";"1989-04-27";"1989-04-27";"1989-05-31";"0001-01-01";"D";"S";"ASSOCIATION POUR LE DÉVELOPPEMENT ET LA COMMERCIALISATION DES PRODUITS D'ORIGINE AVICOLE";"ASSOCIATION POUR LE DÉVELOPPEMENT E...";"recherche des moyens technique et financiers nécessaires à la production et à la commercialisation de canard gras et de leur foies";"013000";"000000";"";"6";"";"RUE";"de l'espérance";"_";"97502";"97500";"Saint-Pierre";"";"";"";"6  rue de l'espérance";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003444";"308";"";"";"9S1P";"1989-05-05";"1989-05-05";"1989-06-14";"0001-01-01";"D";"S";"AGENCE RÉGIONALE DU TOURISME DE SAINT-PIERRE-ET-MIQUELON";"AGENCE RÉGIONALE DU TOURISME DE SAI...";"prendre, susciter, favoriser coordoner toutes initiatives pouvant concourir au développement, à l'aménagement et à léquipement touristique de l'archipel";"030000";"000000";"Conseil Général";"";"";"PL";"De l'égise";"_";"97502";"97500";"Saint-Pierre";"";"Conseil Général";"";"place De l'égise";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 14:50:47"
"W9S1003445";"306";"";"";"9S1P";"1983-01-24";"1983-01-24";"1983-02-24";"0001-01-01";"D";"S";"COMITE DÉPARTEMENT DÉDUCATION POUR LA SANTÉ DES ILES SAINT-PIERRE-ET-MIQUELON";"COMITE DÉPARTEMENT DÉDUCATION POUR...";"favoriser la diffusion de l'information concernant les problèmes de la santé auprès du public le plus large possible ; tenir à la disposition des personnes intéressés une documentations actualisée sur les problèmes de la santé";"005000";"000000";"Immeuble Gérard-Dagord 2e étage";"";"";"RUE";"Ange-Gautier";"_";"97502";"97500";"Saint-Pierre";"";"Immeuble Gérard-Dagord 2e étage";"";"rue Ange-Gautier";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003446";"305";"";"";"9S1P";"2003-03-07";"2003-03-07";"2003-05-10";"0001-01-01";"D";"S";"LE POINT DU JOUR";"LE POINT DU JOUR";"contrôler la qualité des prestations fournies et avoir un droit de regard sur la vie de la maisons de lenfant et plus particulièrement sur les aspects pédagogique, alimentaires, ainsi que sur diverses formes répondant aux besoins exprimés par les familles ; faire toutes démarches pour obtenir crédits et subventions nécessaires ; permettre la rencontre, l'échange et linformation ; former des apprentis et gérer ces contrats d'apprentissage";"015000";"000000";"";"1";"";"RUE";"Georges-Messanot";"BP 4377_";"97502";"97500";"Saint-Pierre";"";"";"";"1  rue Georges-Messanot";"BP 4377";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 15:40:45"
"W9S1003447";"304";"";"";"9S1P";"1988-05-09";"1988-05-09";"1988-07-06";"0001-01-01";"D";"S";"OBSERVATOIRE DE LA SANTÉ DE L'ARCHIPEL DE SAINT-PIERRE-ET-MIQUELON";"OBSERVATOIRE DE LA SANTÉ DE L'ARCH...";"étude des besoins de l'archipel dans le domaines de la santé";"017000";"000000";"Conseil Général";"";"";"PL";"De l'égise";"_";"97502";"97500";"Saint-Pierre";"";"Conseil Général";"";"place De l'égise";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003448";"262";"";"";"9S1P";"1994-02-10";"1994-02-10";"1994-03-23";"0001-01-01";"D";"S";"ASSOCIATION INTERPROFESSIONNELLE DES RETRAITES ET PENSIONNES C.F.T.C DE SAINT-PIERRE-ET-MIQUELON";"ASSOCIATION INTERPROFESSIONNELLE DE...";"défendre les intérêts des retraités ; les représenter dans les institutions les concernant ; organiser un service de renseignement et de contentieux";"021000";"000000";"";"15";"";"RUE";"du Docteur dunan";"_";"97502";"97500";"Saint-Pierre";"";"";"";"15  rue du Docteur dunan";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003449";"298";"";"";"9S1P";"1995-03-27";"1995-03-27";"1995-04-26";"0001-01-01";"D";"S";"COMITE LOCAL C.G.T POUR LE DROIT AU TRAVAIL";"COMITE LOCAL C.G.T POUR LE DROIT AU...";"informer les travailleurs privés semploie de leur droits ;  obtenir la garanties des droits sociaux des chômeurs ; pouvoir intervenir en direction des pouvoirs publics et des employeurs";"005000";"000000";"";"";"";"PL";"du Colonel-Pigeaud";"_";"97502";"97500";"Saint-Pierre";"";"";"";"place du Colonel-Pigeaud";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003450";"297";"";"";"9S1P";"1997-04-07";"1997-04-07";"1997-05-10";"0001-01-01";"D";"S";"SERVICES 2000";"SERVICES 2000";"le développement de l'emploie local";"030000";"000000";"";"3";"";"RUE";"Antoine-Soucy";"_";"97501";"97500";"Miquelon-Langlade";"";"";"";"3  rue Antoine-Soucy";"";"97500";"Miquelon-Langlade";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003451";"296";"";"";"9S1P";"1999-04-30";"1999-04-30";"1999-05-29";"0001-01-01";"D";"S";"CENTRE DE SOINS ET MAINTIEN DES PERSONNES ÂGÉES A DOMICILE";"CENTRE DE SOINS ET MAINTIEN DES PER...";"assurer des soins ambulatoires au centre et le maintien des personnes âgées et/ou malades à leur domicile en leur assurant des soins";"021000";"000000";"";"9";"";"RUE";"Amiral-Museliers";"BP 177_";"97502";"97500";"Saint-Pierre";"";"";"";"9  rue Amiral-Museliers";"BP 177";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 18:24:08"
"W9S1003452";"295";"";"";"9S1P";"2002-03-25";"2002-03-25";"2002-06-15";"0001-01-01";"D";"S";"ASSOCIATION D'AIDE AU MAINTIEN A DOMICILE DES PERSONNES ÂGÉES DE SAINT-PIERRE";"ASSOCIATION D'AIDE AU MAINTIEN A D...";"dans la mesure de ses possibilités et des ressources dont elle pourra disposer, organiser et gérer l'aide ménagère à domicile mais plus généralement tous les services d'aides à domicile dans la commune";"021000";"000000";"Mairie";"";"";"RUE";"Raymond-Poincaré";"_";"97502";"97500";"Saint-Pierre";"";"Mairie";"";"rue Raymond-Poincaré";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 18:39:27"
"W9S1003453";"294";"";"";"9S1P";"2002-11-05";"2025-01-26";"2003-01-11";"0001-01-01";"D";"S";"LES 40-60 RUGISSANTS";"LES 40-60 RUGISSANTS";"participations à toutes actions visant à promouvoir la recherche médicale sur les dystrophies musculaires ou myopathies dans le but de sauver les malades, et de manières plus générales, participation à toute action manifestation présentant un caractère humanitaire ou caritatif";"016000";"000000";"";"12";"";"RUE";"du Poitou";"BP 1181_";"97502";"97500";"Saint-Pierre";"";"";"";"12  RUE DU POITOU";"";"97500";"SAINT-PIERRE";"FRANCE";"PM";"";"1";"";"A";"2025-07-28 18:00:02"
"W9S1003454";"293";"";"";"9S1P";"2005-06-09";"2005-06-09";"2005-07-23";"0001-01-01";"D";"S";"IMPACT BETHEL S.P.M";"IMPACT BETHEL S.P.M";"promouvoir et opérer des levées de fonds pour des actions humanitaires";"020000";"000000";"M.Gauvain (Jean-Bertrand)";"7";"";"PL";"H.-R. Gautier";"BP 211_";"97502";"97500";"Saint-Pierre";"";"M.Gauvain (Jean-Bertrand)";"";"7  place H.-R. Gautier";"BP 211";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 19:01:18"
"W9S1003455";"292";"";"";"9S1P";"1983-09-29";"1983-09-29";"1983-10-20";"0001-01-01";"D";"S";"ASSOCIATION SAINT-PIERRAISE DE BRIDGE";"ASSOCIATION SAINT-PIERRAISE DE BRIDGE";"développement de la pratique du bridge";"006000";"000000";"Foyer paroisial";"";"";"PL";"De l'égise";"_";"97502";"97500";"Saint-Pierre";"";"Foyer paroisial";"";"place De l'égise";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003456";"291";"";"";"9S1P";"1985-04-02";"1985-04-02";"1985-05-02";"0001-01-01";"D";"S";"ASSOCIATIONS POUR LE DÉVELOPPEMENT DES LOISIRS ET DE LA CULTURE";"ASSOCIATIONS POUR LE DÉVELOPPEMENT ...";"gérer et animer la maison des loisirs et de la culture";"007000";"000000";"";"";"";"";"";"_";"97502";"97500";"Saint-Pierre";"";"";"";"";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003457";"290";"";"";"9S1P";"1986-04-28";"1986-04-28";"1986-06-11";"0001-01-01";"D";"S";"LES MUSICIENS DU BON VIEUX TEMPS";"LES MUSICIENS DU BON VIEUX TEMPS";"maintien des traditions musicales, chorégraphique et folklorique de l'archipel";"006000";"000000";"";"";"";"";"";"_";"97501";"97500";"Miquelon-Langlade";"";"";"";"";"";"97500";"Miquelon-Langlade";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003458";"289";"";"";"9S1P";"1987-11-24";"1987-11-24";"1988-01-13";"0001-01-01";"D";"S";"TONIC DANSE";"TONIC DANSE";"permettre à ses adhérents, par la pratique d'activités corporelles, dacquérir le bien-être, la connaissance de soi et de tendre vers l'harmonie";"017000";"000000";"salle Sainte-Christophe";"";"";"";"";"_";"97502";"97500";"Saint-Pierre";"";"salle Sainte-Christophe";"";"";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003459";"288";"";"";"9S1P";"1988-01-27";"1988-01-27";"1988-03-02";"0001-01-01";"D";"S";"ASSOCIATION GÉNÉALOGIQUE ET HISTORIQUE DE SAINT-PIERRE-ET-MIQUELON";"ASSOCIATION GÉNÉALOGIQUE ET HISTORI...";"recherche et échanges de renseignement généalogique et historique";"016000";"000000";"Service des archives";"";"";"";"Square Joffre";"_";"97502";"97500";"Saint-Pierre";"";"Service des archives";"";"Square Joffre";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003460";"287";"";"";"9S1P";"1990-12-07";"1990-12-07";"1991-01-16";"0001-01-01";"D";"S";"MUSIC ART";"MUSIC ART";"promotion, transport et hébergements d'artistes";"032000";"000000";"";"29";"";"RUE";"Boursaint";"_";"97502";"97500";"Saint-Pierre";"";"";"";"29  rue Boursaint";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-05 20:00:11"
"W9S1003461";"286";"";"";"9S1P";"1996-02-08";"1996-02-08";"1996-03-13";"0001-01-01";"D";"S";"ISIDOR";"ISIDOR";"promotion et développement d'activité musicales";"006000";"000000";"";"31";"";"RUE";"Maréchal-Foch";"_";"97502";"97500";"Saint-Pierre";"";"";"";"31  rue Maréchal-Foch";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 20:00:03"
"W9S1003462";"285";"";"";"9S1P";"1996-07-08";"1996-07-08";"1996-07-31";"0001-01-01";"D";"S";"ASSOCIATION ARTEOR";"ASSOCIATION ARTEOR";"développer de l'enseignement et de la production des arts plastiques dans l'archipel de Saint-Pierre-et-Miquelon";"006000";"000000";"Centre Culturel et Sportif";"";"";"BD";"de Port-en-Bessin";"_";"97502";"97500";"Saint-Pierre";"";"Centre Culturel et Sportif";"";"boulevard de Port-en-Bessin";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 20:00:03"
"W9S1003463";"283";"";"";"9S1P";"1997-12-03";"1997-12-03";"1998-01-17";"0001-01-01";"D";"S";"BRISTOLS-TEXTES";"BRISTOLS-TEXTES";"promotion de la créativité artistique des jeunes de saint-Pierre-et-Miquelon et en particulier la créativité littéraire";"006000";"000000";"";"21";"";"RUE";"Colbert";"_";"97502";"97500";"Saint-Pierre";"";"";"";"21  rue Colbert";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 20:00:03"
"W9S1003464";"312";"";"";"9S1P";"1980-06-26";"1980-06-26";"1980-07-17";"0001-01-01";"D";"S";"ASSOCIATION POUR LA PROMOTION DES ÉNERGIES AUTONOMES DE SAINT-PIERRE-ET-MIQUELON (A.P.E.A)";"ASSOCIATION POUR LA PROMOTION DES É...";"concourir à la réduction de la consommation de l'énergie, importée ; promouvoir le perfectionnement et la diffusion des techniques d'emploi des énergies autonomes (éolienne, hydraulique,scolaire) dans le département";"022000";"000000";"";"";"";"";"";"_";"97502";"97500";"Saint-Pierre";"";"";"";"";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 20:00:03"
"W9S1003465";"247";"";"";"9S1P";"1985-06-12";"1985-06-12";"1985-07-31";"0001-01-01";"D";"S";"ASSOCIATION POUR LÉTUDE DU PATRIMOINE DES MIQUELONNAIS ET DES TOURISTES";"ASSOCIATION POUR LÉTUDE DU PATRIMO...";"aider ceux intéresses par la construction de résidences secondaires ou d'abris de chasse et de pêche, à s'y implanter en accord avec les pouvoirs publics";"013000";"000000";"";"";"";"";"";"_";"97501";"97500";"Miquelon-Langlade";"";"";"";"";"";"97500";"Miquelon-Langlade";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 20:00:03"
"W9S1003466";"280";"";"";"9S1P";"2001-11-28";"2001-11-28";"2001-12-22";"0001-01-01";"D";"S";"NORDE PROD";"NORDE PROD";"promotion et développement d'activité musicales et culturelles";"006000";"000000";"";"35";"";"RUE";"Louis-Pasteur";"_";"97502";"97500";"Saint-Pierre";"";"";"";"35  rue Louis-Pasteur";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 20:00:03"
"W9S1003467";"279";"";"";"9S1P";"2001-11-28";"2001-11-28";"2001-12-22";"0001-01-01";"D";"S";"PROMO-MUSIK";"PROMO-MUSIK";"développement et promotion de la musique dans l'archipel";"006000";"000000";"";"48";"";"RUE";"Raymond-Poincaré";"_";"97502";"97500";"Saint-Pierre";"";"";"";"48  rue Raymond-Poincaré";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 20:00:03"
"W9S1003468";"278";"";"";"9S1P";"2002-03-11";"2002-03-11";"2002-04-27";"0001-01-01";"D";"S";"SAFINA";"SAFINA";"soutenir la démarche artistique du groupe musical safina et favoriser les échanges culturels";"006000";"000000";"";"44";"";"RUE";"Boursaint";"_";"97502";"97500";"Saint-Pierre";"";"";"";"44  rue Boursaint";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 20:00:03"
"W9S1003469";"282";"";"";"9S1P";"2001-03-05";"2001-03-05";"2001-03-24";"0001-01-01";"D";"S";"SAINT-PIERRE-ET-MIQUELON - ACADIE";"SAINT-PIERRE-ET-MIQUELON - ACADIE";"favoriser et développer les liens entre lAcadie, les associations acadiennes et Saint-Pierre-et-Miquelon";"020000";"000000";"";"30";"";"RUE";"Maître-Georges Léfèvre";"BP 1107_";"97502";"97500";"Saint-Pierre";"";"";"";"30  rue Maître-Georges Léfèvre";"BP 1107";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 13:35:11"
"W9S1003470";"281";"";"";"9S1P";"2001-03-14";"2001-03-14";"2001-04-21";"0001-01-01";"D";"S";"LES BOUTE-EN-TRAIN";"LES BOUTE-EN-TRAIN";"grouper tous les amateurs de théâtre ; créer une voie supplémentaire dans l'organisation des loisirs ; apporter aux adhérents un plus sur le plan culturel et renouer avec les traditions ancestrales";"006000";"000000";"";"27";"";"RUE";"Anne-Claire-du-Pont-de-Renon";"BP 306_";"97501";"97500";"Miquelon-Langlade";"";"";"";"27  rue Anne-Claire-du-Pont-de-Renon";"BP 306";"97500";"Miquelon-Langlade";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 13:47:06"
"W9S1003471";"271";"";"";"9S1P";"2007-02-23";"2007-02-23";"2007-05-05";"0001-01-01";"D";"S";"FESTIVAL DU CRABE DES NEIGES";"FESTIVAL DU CRABE DES NEIGES";"promotion, développement, animation autour du festivals du crabe des neiges de Saint-Pierre-et-Miquelon";"020000";"000000";"";"";"";"";"";"BP 1339_";"97502";"97500";"Saint-Pierre";"";"";"";"";"BP 1339";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 20:00:03"
"W9S1003472";"270";"";"";"9S1P";"2005-11-14";"2005-11-14";"2005-12-17";"0001-01-01";"D";"S";"LE SOURCE ILES";"LE SOURCE ILES";"agir pour la protection de l'environnement naturel de nos îles et encourager les initiatives de développement touristique par intermédiaire de la publication  d'un journal";"024000";"000000";"M.Dutin (Nicolas)";"29";"";"RUE";"du Docteur dunan";"_";"97502";"97500";"Saint-Pierre";"";"M.Dutin (Nicolas)";"";"29  rue du Docteur dunan";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 14:37:34"
"W9S1003473";"269";"";"";"9S1P";"2003-12-17";"2003-12-17";"2004-01-24";"0001-01-01";"D";"S";"ATELIER DE LUTHERIE";"ATELIER DE LUTHERIE";"réunir les personnes désirant se former en lutherie et promouvoir l'archipel au travers de l'atelier de lutherie";"006000";"000000";"C.C.I.M";"";"";"RUE";"Saint-Joseph-de-Cluny";"BP 1150_";"97502";"97500";"Saint-Pierre";"";"C.C.I.M";"";"rue Saint-Joseph-de-Cluny";"BP 1150";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 20:00:03"
"W9S1003474";"277";"";"";"9S1P";"2002-11-14";"2002-11-14";"2003-01-18";"0001-01-01";"D";"S";"AFFAIRE DOM";"AFFAIRE DOM";"soutenir la démarche artistique du groupe musical Affaire Dom et favoriser les échanges culturels";"006000";"000000";"";"28";"";"RUE";"Beaussant";"BP 4232_";"97502";"97500";"Saint-Pierre";"";"";"";"28  rue Beaussant";"BP 4232";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 15:04:07"
"W9S1003475";"268";"";"";"9S1P";"2003-06-19";"2003-06-19";"2003-08-30";"0001-01-01";"D";"S";"CONSEIL DE LA JEUNESSE DE MIQUELON";"CONSEIL DE LA JEUNESSE DE MIQUELON";"aider les jeunes à la recherche d'un emploie dans la constitution d'un dossier, se faire le rapporteur et leurs idées auprès des élus, des organismes et services publics officiels, les soutenir dans toutes municipales";"030000";"000000";"Mairie";"2";"";"RUE";"Baron-de-l'Espérance";"_";"97501";"97500";"Miquelon-Langlade";"";"Mairie";"";"2  rue Baron-de-l'Espérance";"";"97500";"Miquelon-Langlade";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 20:00:03"
"W9S1003476";"266";"";"";"9S1P";"1987-12-03";"1987-12-03";"1988-01-13";"0001-01-01";"D";"S";"SAINT-PIERRE-ET-MIQUELON LAC DELAGE";"SAINT-PIERRE-ET-MIQUELON LAC DELAGE";"gérer le centre de loisirs acquis par la caisse d'activités sociales de l' E.D.F  à Lac Delage, Québec";"007000";"000000";"E.D.F";"";"";"BD";"Constant-Colmay";"_";"97502";"97500";"Saint-Pierre";"";"E.D.F";"";"boulevard Constant-Colmay";"";"97500";"Saint-Pierre";"FRANCE";"PM";"";"1";"";"A";"2019-12-06 20:00:03"
